overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
4,,True,"09 28, 2014",A1LK93UGT77CGH,B005LZSKMO,{'Format:': ' MP3 Music'},Amazon Customer,just as I remembered it.,Four Stars,1411862400,
4,,True,"03 11, 2018",A3VYISLSA79UDQ,B000V9I39A,{'Format:': ' MP3 Music'},Dennis Nathan,i like it,Four Stars,1520726400,
4,,True,"06 30, 2016",A28M14UKMDYE4G,B016NZDX2C,{'Format:': ' MP3 Music'},Amazon Customer,It is a little to slow for working out. It is a better cool down song.,It is a better cool down song,1467244800,
4,,True,"04 22, 2013",A45TVPRSX7IT1,B004EF3GOY,{'Format:': ' MP3 Music'},BigG,Great sound brought after listening to the short clips but very impress with the outcome added addition to the collection,Great Sound,1366588800,
4,,True,"05 7, 2015",A1ZRRVDOR23GEU,B0030BDDWI,{'Format:': ' MP3 Music'},Walter,good song,Four Stars,1430956800,
4,,False,"12 14, 2013",A321C5I6V4R157,B00137Z22A,{'Format:': ' MP3 Music'},Truthteller,"This is an ok song, however it's a song Phil Collins stole to make&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Misunderstanding/dp/B0022EV2Z4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Misunderstanding</a>&nbsp;off the so called ""Genesis"" Duke album. Wonder what Atlantic Records executive told Phil he had to make soul/r&b; an orginally American idea, into a British copy?",A song Phil Collins stole.,1386979200,
4,,True,"04 14, 2018",A1S5XPAHSIU1HT,B000W02O2K,{'Format:': ' MP3 Music'},Treker,My wife wanted this song for her flash drive. She loves it so do I,Four Stars,1523664000,
4,,True,"12 11, 2014",A27J1AH0L50RK,B0012F6O2K,{'Format:': ' MP3 Music'},Troy,This is great... love this five stars,Four Stars,1418256000,
4,,True,"06 3, 2015",A1SM5QKN2J6BQ4,B00130NNJ6,{'Format:': ' MP3 Music'},Sergio J Rodriguez,"good song,you would like it","good song, you would like",1433289600,
4,,True,"02 20, 2013",A135GWMXMTR58Z,B00136LX8I,{'Format:': ' MP3 Music'},patom,Another great old song from long ago that is on my Sansa fuze to enjoy daily at work. The old songs when music was great.,cool,1361318400,
4,,True,"03 2, 2015",A3O7GCUU4VEZY3,B00FX8F6VM,{'Format:': ' MP3 Music'},Patrick,As described,Four Stars,1425254400,
4,,False,"12 16, 2014",AV1S53AGJEEF4,B0011Z7MBI,{'Format:': ' MP3 Music'},metalhead Ted,"At the end of the 70's, Led Zeppelin had their own private jet, multi-platinum albums, several huge world tours, and fame and fortune beyond their wildest dreams. The fans loved them, the critics hated them and just 'didn't GET it, man.'  Sex, drugs, car accidents and rumors of underage girls and black magic, too. The endless tours and life on the road was slowly taking it's toll on the band. So, Page and Plant handed over the reins to John Paul Jones and the result was ""In Through The Out Door"". Soaked in keyboards and vodka, this was to be their final studio album with the legendary John Bonham. It sounds like none of their previous efforts and stands alone as a true classic. 'In the Evening' is majestic in it's sound. So many great tracks from this album! Its often overlooked but time has pressed it into a milestone for the band. A milestone that very few rock n roll acts have yet to even come close to. And to keep the critics at bay, Page released this one in '79 with a simple Brown paper wrapper!","Brown bag it for us, Jimmy!",1418688000,
4,,True,"12 7, 2014",A2MN1D2IJW1O8N,B00HUSH4KE,,Deborah L,Nice sound.,Four Stars,1417910400,
4,,True,"01 28, 2013",A1ZMP6VQED1TPP,B003RRE61W,{'Format:': ' MP3 Music'},megs2,This is a good song. It's nothing amazing but if you're into Christian music definitely give this one a shot.,Good,1359331200,
4,,True,"11 29, 2014",AFHQVXLP4MFX5,B00123HUKC,{'Format:': ' MP3 Music'},JUNIOR,Classic Bread,Another great song,1417219200,
4,,True,"08 31, 2017",A3SR36PIOEYYO1,B000W0B5DY,{'Format:': ' MP3 Music'},andhopf,good,Four Stars,1504137600,
4,,True,"10 12, 2008",A1U11PS71ML0YJ,B001IQMCZQ,,Derrick Jenkins,"I know most of us have heard her rendition of ""And I'm Telling You"" and while this is included on her debut effort.  I found other tracks on the cd to be as noteworthy if not more.  The first single, ""Spotlight"" for one which she sings of her man loving her a bit too much.  Always possessive and smothering, it's a nice debut single of her own.  It's true she didn't have a lot of say as far as the writing and producing songs.

But i believe that will come with time and more experience in the music business.  I look forward to that but as for her cd now.  It's a solid interpretation of her tastes and different styles with songs like ""If This Isn't Love"" or the sassy and spirited ""Pocketbook"" w/Ludacris (who brings his A-game on this song).  Also of note are the songs ""My Heart"", ""I'm His Only Woman"" w/(fellow AI alum) Fantasia that has them both sparring for the title of the only woman in this guys life.

I also found myself enjoying the songs ""We Gon' Fight"" and ""Invisible"" as showing other sides of Jennifer Hudson's abundant talent and with more time and experience.  I only see her taking more control of her career and more involved in all aspects.  Her debut, self-titled album however shows a lot of promise and more than enough variety to keep fans satisfied.","Nice debut, J-Hud",1223769600,
4,,True,"10 24, 2016",A2AFLQHGK4117F,B00LIE4882,{'Format:': ' MP3 Music'},Susan,Love it,Four Stars,1477267200,
4,,True,"12 23, 2012",A2WD3W8VV3RX5J,B005LMEFEY,{'Format:': ' MP3 Music'},Hurley Family,"great song at first, but when you hear it 100+ times. super tired of it. but kids love it and we'd do anything for our kids, won't we?",kids love demi~,1356220800,
4,,True,"05 24, 2016",A11O9498XEQIFL,B000W1MDPW,{'Format:': ' MP3 Music'},MsMars,Tear jerker song....touched my heart the first time I heard it.,Four Stars,1464048000,
4,,True,"05 23, 2018",A2X956DOFU1UTW,B004EOG3KO,{'Format:': ' MP3 Music'},James Stromberg,"Good for cha cha, but beginners may need a song with lower beats per minute.",Four Stars,1527033600,
4,3.0,False,"05 27, 2014",ANAYSRE3LX8GZ,B00J5A0JCA,{'Format:': ' Audio CD'},Micheal Hunt,"Just recently I purchased Rob Zombies latest live DVD, and now a week later Rob's little brother releases his first album since 2011. I've always been more of a casual fan of these guys compared to Rob, but after hearing this album, man, I did not expect them to deliver a great album, but they have!

I can't remember the last time I heard an album I listened to from start to finish without skipping a track or two... but even when I almost did about two times on this album, I didn't! After hearing the whole album now, there is only about 2 tracks I don't think where that great, but for the most part every song on this album has gotten at minimum a 3/5 rating from me. A first in quite some time!

It's also funny, because a lot of this album goes against what I do like, so Powerman 5000 have definitely proven themselves as being able to utilize sounds and effects that usually just give me an instant headache and put me in a bad mood that anybody is allowed to use them at all, but these guys have gotten away with it!

My only criticism is saying good luck trying to play some of these songs live, as there is quite alot of effects, echoes, mixing, you name it, everything seems to have been used.

I was already impressed and rockin to the album on the first listen up until track 5 (builders of the future), then dreaded techno noises kicked in, and I cringed, however, by the time the song was over, it wasn't that bad! I give it 3 stars, but I do know there is an audience for it, and it wouldn't surprise me if that song charts! It's the kind of thing that would these days. Not my cup of tea personally, but like I said, I give it 3 stars, which is high considering I usually give techno -1 stars before even hearing it. That song wouldn't surprise me if it charts, the people who like a majority of what chart music is today love the song, then look confused when they hear the rest of Powerman 5000's material. It seems to be a song that doesn't quite fit in with the rest of Powerman 5000's back catalog, but yet it's not so far out of place I would say it does not belong on the album or anything.

The second half of the album kicks off with a slow number ( I want to kill you), which was putting me to sleep until the chorus kicked in and I just got what it was about. Interesting, but not something I will listen to much in future. After that was up and down of 3 to 4 star material!

Excellent work from Powerman 500 here. Like I said before, I've been a casual fan, mostly due to only finding a couple of tracks from previous albums that I loved, but this album here, this has moved up Powerman in my favorite bands list. To me, this is certainly the best overall album the band has done. I may not have found a new favorite song by these guys to replace ""Blast Off"" or ""Nobody's Real"" but something on this album is definitely going to grow on me soon enough to become my 3rd favorite... and probably 4 to 10 as well!

BUY IT!",WHOA! Unexpected awesomeness!,1401148800,
4,,True,"06 19, 2018",A3LJD5NIHT38OE,B00O2RCFDC,{'Format:': ' MP3 Music'},Amazon Customer,great song,Four Stars,1529366400,
4,,True,"12 5, 2016",ADYV1T0I7OZ9S,B001NT1NDK,{'Format:': ' MP3 Music'},j rask,"A Tanya Tucker Classic, can't believe I didn't already have it in my collection.",Four Stars,1480896000,
4,,True,"12 1, 2012",A1X5A6IZNP1BPX,B009XHH79I,{'Format:': ' MP3 Music'},Tabs,"I love songs that talk about girls in a sweet way like this, instead of talking about the sexual side of girls it talks about liking girls for who they are and plus ne-yo's voice is great",perfect song for girls,1354320000,
4,,True,"11 10, 2012",A3A82EDPZNF2BB,B007D5DUBG,{'Format:': ' Audio CD'},Chris,"This was a good EP for The Pretty Reckless, I had been waiting for it to come out ever since I first found out about it. It still contains the hard rock TPR is known for, which is raw and full of heart, especially in a live setting. Now we just need their second full album to come out and we'll be all set!",Full Of Heart,1352505600,
4,,True,"01 17, 2016",A2UKF1VZLFEKM3,B00137IKAQ,{'Format:': ' MP3 Music'},John Durocher,Free,Four Stars,1452988800,
4,,True,"05 11, 2014",A2YCF7DGUDPTKL,B00JH8FES4,{'Format:': ' MP3 Music'},Eddie Luevano,"""Americans got bibles but we rarely read em""
Reminds me of the #1 Spot where it sounded like Christian rappers were being generalized.
There's nothing I hate more than generalization. Just all around bad assumptions. So then the term ""religious rap"" came to mind.

But other than that good album all around, V Rose still killing it. Wishing Wells, All Burns Down and Immortals my faves!",Religious rap?,1399766400,
4,,True,"10 7, 2015",AN5B3K7QUIRHN,B00YZHWZA2,{'Format:': ' MP3 Music'},Michael J Walton,"Great album overall...maybe not as good as their first one, but certainly worth buying.",Excellent,1444176000,
4,,True,"06 1, 2013",A35NVNUQ9YY7XM,B001NTDU18,{'Format:': ' MP3 Music'},Nancy R. Fulton,"This is a great little number!!  I could swear that this is a cover of the original recording, but can not prove it. Great anyway!!",Great cover of somebody else or have my arteries hardened?,1370044800,
4,,True,"03 27, 2015",A1IBBN6K7GSYHI,B00QWED1YA,{'Format:': ' Audio CD'},Jazzy,"Kid Rock has mellowed over the years. This CD is better than ok, but not his best work.",Kid Rocks,1427414400,
4,,False,"07 23, 2016",AZSN1TO0JI87B,B01BZNGQF8,{'Format:': ' Audio CD'},Anonymous Andy,"Nostalgia has been a cornerstone of M83's career since the beginning. With the 1980s being a particularly ripe era for nostalgia these days, it only makes sense that the French electronic/indie band's latest album, ""Junk,"" takes inspiration from the years that seem to have informed their sound and aesthetic the most. If you felt a twinge of sadness when you learned that George Gaynes had passed earlier in the year, or if you remember a time when Dic productions ruled the TV set, ""Junk"" may be the album for you.

It would be hard to talk about ""Junk"" without comparing it (admittedly unfavorably) to 2011's mammoth double-disc ""Hurry Up, We're Dreaming."" Band leader Anthony Gonzalez aimed to outdo himself (and perhaps his peers) with the aforementioned album and succeeded in big, booming ways. Five years later, and the release of the tepid first single, ""Do It, Try It"" and it's hard not to feel disappointed at first. However, ""Do It, Try It"" appears to be a red-herring, meant to downplay any expectations, since the album quickly picks up speed with the caffeinated power-anthem ""Go!"". Teasing a little bit of that signature sax from prior hit, ""Midnight City"" before dipping into an absolutely infectious chorus from guest vocalist Mai Lin (who appears on two later tracks), it's made clear that the M83 we have come to love hasn't died or gone dormant, it's just taken on a new form.

Speaking of new, newbie band member Jordan Lawlor gets to take lead vocal duty on the smooth summer breeze of ""Walkway Blues,"" injecting some energy into the band's music while Gonzalez takes a backseat in the vocal department. Likewise, ""Time Wind"" allows Beck (yes, THE Beck) to lead the group through one of the high points on the album. Having proven himself to be one of the most diverse musicians of his generation, Beck slides into the slipstream so effortlessly, it makes one desire an M83-produced Beck album immediately (seriously, somebody make this happen!)

Like a bowl of cereal sitting in one's lap for too long during a Saturday morning cartoon binge-watch, bits of ""Junk"" tend to get a bit soggy. While brevity has never been M83's thing, the album leans on the overly-long side and starts to feel a little samey in the last third. Even still, the peaks overwhelm the valleys and while it doesn't always flow as well as the three albums preceding it, there are a number of gems in ""Junk""'s trunk. So strap on a pair of Moon Boots, ready the Lik-M-Aid and transport yourself back to a time when the ""Ghostbusters"" tearing up your local multiplex were a bunch of dudes, and enjoy the time wind.",Saturdays = Nostalgia,1469232000,
